37.718216,-122.38368099999994,7:0:0,547
37.718216,-122.38368099999994,7:30:0,523
37.718216,-122.38368099999994,8:0:0,529
37.718216,-122.38368099999994,8:30:0,535
37.718216,-122.38368099999994,9:0:0,514
37.718216,-122.38368099999994,9:30:0,505
37.718216,-122.37368099999993,6:0:0,523
37.718216,-122.37368099999993,6:30:0,533
37.718216,-122.37368099999993,7:0:0,544
37.718216,-122.37368099999993,7:30:0,532
37.718216,-122.37368099999993,8:0:0,538
37.718216,-122.37368099999993,8:30:0,544
37.718216,-122.37368099999993,9:0:0,523
37.718216,-122.37368099999993,9:30:0,514
37.728215999999996,-122.503681,6:0:0,583
37.728215999999996,-122.503681,6:30:0,619
37.728215999999996,-122.503681,7:0:0,600
37.728215999999996,-122.503681,7:30:0,571
37.728215999999996,-122.503681,8:0:0,596
37.728215999999996,-122.503681,8:30:0,578
37.728215999999996,-122.503681,9:0:0,578
37.728215999999996,-122.503681,9:30:0,577
37.728215999999996,-122.493681,6:0:0,648
37.728215999999996,-122.493681,6:30:0,662
37.728215999999996,-122.493681,7:0:0,660
37.728215999999996,-122.493681,7:30:0,623
37.728215999999996,-122.493681,8:0:0,640
37.728215999999996,-122.493681,8:30:0,700
37.728215999999996,-122.493681,9:0:0,610
37.728215999999996,-122.493681,9:30:0,660
37.728215999999996,-122.48368099999999,6:0:0,674
37.728215999999996,-122.48368099999999,6:30:0,704
37.728215999999996,-122.48368099999999,7:0:0,662
37.728215999999996,-122.48368099999999,7:30:0,637
37.728215999999996,-122.48368099999999,8:0:0,711
37.728215999999996,-122.48368099999999,8:30:0,686
37.728215999999996,-122.48368099999999,9:0:0,632
37.728215999999996,-122.48368099999999,9:30:0,702
37.728215999999996,-122.47368099999998,6:0:0,692
37.728215999999996,-122.47368099999998,6:30:0,688
37.728215999999996,-122.47368099999998,7:0:0,767
37.728215999999996,-122.47368099999998,7:30:0,719
37.728215999999996,-122.47368099999998,8:0:0,724
37.728215999999996,-122.47368099999998,8:30:0,706
37.728215999999996,-122.47368099999998,9:0:0,683
37.728215999999996,-122.47368099999998,9:30:0,733
37.728215999999996,-122.46368099999998,6:0:0,634
37.728215999999996,-122.46368099999998,6:30:0,641
37.728215999999996,-122.46368099999998,7:0:0,666
37.728215999999996,-122.46368099999998,7:30:0,618
37.728215999999996,-122.46368099999998,8:0:0,668
37.728215999999996,-122.46368099999998,8:30:0,633
37.728215999999996,-122.46368099999998,9:0:0,660
37.728215999999996,-122.46368099999998,9:30:0,612
37.728215999999996,-122.45368099999997,6:0:0,645
37.728215999999996,-122.45368099999997,6:30:0,646
37.728215999999996,-122.45368099999997,7:0:0,683
37.728215999999996,-122.45368099999997,7:30:0,640
37.728215999999996,-122.45368099999997,8:0:0,659
37.728215999999996,-122.45368099999997,8:30:0,664
37.728215999999996,-122.45368099999997,9:0:0,688
37.728215999999996,-122.45368099999997,9:30:0,632
37.728215999999996,-122.44368099999997,6:0:0,664
37.728215999999996,-122.44368099999997,6:30:0,677
37.728215999999996,-122.44368099999997,7:0:0,707
37.728215999999996,-122.44368099999997,7:30:0,688
37.728215999999996,-122.44368099999997,8:0:0,675
37.728215999999996,-122.44368099999997,8:30:0,699
37.728215999999996,-122.44368099999997,9:0:0,683
37.728215999999996,-122.44368099999997,9:30:0,665
37.728215999999996,-122.43368099999996,6:0:0,774
37.728215999999996,-122.43368099999996,6:30:0,793
37.728215999999996,-122.43368099999996,7:0:0,780
37.728215999999996,-122.43368099999996,7:30:0,750
37.728215999999996,-122.43368099999996,8:0:0,761
37.728215999999996,-122.43368099999996,8:30:0,774
37.728215999999996,-122.43368099999996,9:0:0,779
37.728215999999996,-122.43368099999996,9:30:0,721
37.728215999999996,-122.42368099999996,6:0:0,691
37.728215999999996,-122.42368099999996,6:30:0,736
37.728215999999996,-122.42368099999996,7:0:0,730
37.728215999999996,-122.42368099999996,7:30:0,701
37.728215999999996,-122.42368099999996,8:0:0,707
37.728215999999996,-122.42368099999996,8:30:0,704
37.728215999999996,-122.42368099999996,9:0:0,721
37.728215999999996,-122.42368099999996,9:30:0,731
37.728215999999996,-122.41368099999995,6:0:0,689
37.728215999999996,-122.41368099999995,6:30:0,728
37.728215999999996,-122.41368099999995,7:0:0,717
37.728215999999996,-122.41368099999995,7:30:0,736
37.728215999999996,-122.41368099999995,8:0:0,696
37.728215999999996,-122.41368099999995,8:30:0,699
37.728215999999996,-122.41368099999995,9:0:0,717
37.728215999999996,-122.41368099999995,9:30:0,726
37.728215999999996,-122.40368099999995,6:0:0,729
37.728215999999996,-122.40368099999995,6:30:0,798
37.728215999999996,-122.40368099999995,7:0:0,792
37.728215999999996,-122.40368099999995,7:30:0,776
37.728215999999996,-122.40368099999995,8:0:0,731
37.728215999999996,-122.40368099999995,8:30:0,748
37.728215999999996,-122.40368099999995,9:0:0,765
37.728215999999996,-122.40368099999995,9:30:0,777
37.728215999999996,-122.39368099999994,6:0:0,725
37.728215999999996,-122.39368099999994,6:30:0,764
37.728215999999996,-122.39368099999994,7:0:0,765
37.728215999999996,-122.39368099999994,7:30:0,737
37.728215999999996,-122.39368099999994,8:0:0,724
37.728215999999996,-122.39368099999994,8:30:0,732
37.728215999999996,-122.39368099999994,9:0:0,750
37.728215999999996,-122.39368099999994,9:30:0,740
37.728215999999996,-122.38368099999994,6:0:0,738
37.728215999999996,-122.38368099999994,6:30:0,770
37.728215999999996,-122.38368099999994,7:0:0,771
37.728215999999996,-122.38368099999994,7:30:0,746
37.728215999999996,-122.38368099999994,8:0:0,735
37.728215999999996,-122.38368099999994,8:30:0,746
37.728215999999996,-122.38368099999994,9:0:0,762
37.728215999999996,-122.38368099999994,9:30:0,758
37.728215999999996,-122.37368099999993,6:0:0,744
37.728215999999996,-122.37368099999993,6:30:0,772
37.728215999999996,-122.37368099999993,7:0:0,762
37.728215999999996,-122.37368099999993,7:30:0,746
37.728215999999996,-122.37368099999993,8:0:0,728
37.728215999999996,-122.37368099999993,8:30:0,738
37.728215999999996,-122.37368099999993,9:0:0,754
37.728215999999996,-122.37368099999993,9:30:0,759
37.728215999999996,-122.36368099999993,6:0:0,735
37.728215999999996,-122.36368099999993,6:30:0,765
37.728215999999996,-122.36368099999993,7:0:0,755
37.728215999999996,-122.36368099999993,7:30:0,738
37.728215999999996,-122.36368099999993,8:0:0,721
37.728215999999996,-122.36368099999993,8:30:0,731
37.728215999999996,-122.36368099999993,9:0:0,747
37.728215999999996,-122.36368099999993,9:30:0,746
37.738215999999994,-122.503681,6:0:0,761
37.738215999999994,-122.503681,6:30:0,824
37.738215999999994,-122.503681,7:0:0,806
37.738215999999994,-122.503681,7:30:0,832
37.738215999999994,-122.503681,8:0:0,761
37.738215999999994,-122.503681,8:30:0,836
37.738215999999994,-122.503681,9:0:0,799
37.738215999999994,-122.503681,9:30:0,850
37.738215999999994,-122.493681,6:0:0,835
37.738215999999994,-122.493681,6:30:0,952
37.738215999999994,-122.493681,7:0:0,871
37.738215999999994,-122.493681,7:30:0,900
37.738215999999994,-122.493681,8:0:0,882
37.738215999999994,-122.493681,8:30:0,831
37.738215999999994,-122.493681,9:0:0,863
37.738215999999994,-122.493681,9:30:0,983
37.738215999999994,-122.48368099999999,6:0:0,802
37.738215999999994,-122.48368099999999,6:30:0,848
37.738215999999994,-122.48368099999999,7:0:0,828
37.738215999999994,-122.48368099999999,7:30:0,876
37.738215999999994,-122.48368099999999,8:0:0,796
37.738215999999994,-122.48368099999999,8:30:0,809
37.738215999999994,-122.48368099999999,9:0:0,797
37.738215999999994,-122.48368099999999,9:30:0,859
37.738215999999994,-122.47368099999998,6:0:0,870
37.738215999999994,-122.47368099999998,6:30:0,840
37.738215999999994,-122.47368099999998,7:0:0,914
37.738215999999994,-122.47368099999998,7:30:0,962
37.738215999999994,-122.47368099999998,8:0:0,885
37.738215999999994,-122.47368099999998,8:30:0,911
37.738215999999994,-122.47368099999998,9:0:0,888
37.738215999999994,-122.47368099999998,9:30:0,922
37.738215999999994,-122.46368099999998,6:0:0,871
37.738215999999994,-122.46368099999998,6:30:0,1041
37.738215999999994,-122.46368099999998,7:0:0,953
37.738215999999994,-122.46368099999998,7:30:0,996
37.738215999999994,-122.46368099999998,8:0:0,982
37.738215999999994,-122.46368099999998,8:30:0,986
37.738215999999994,-122.46368099999998,9:0:0,1002
37.738215999999994,-122.46368099999998,9:30:0,934
37.738215999999994,-122.45368099999997,6:0:0,824
37.738215999999994,-122.45368099999997,6:30:0,885
37.738215999999994,-122.45368099999997,7:0:0,904
37.738215999999994,-122.45368099999997,7:30:0,941
37.738215999999994,-122.45368099999997,8:0:0,899
37.738215999999994,-122.45368099999997,8:30:0,902
37.738215999999994,-122.45368099999997,9:0:0,911
37.738215999999994,-122.45368099999997,9:30:0,890
37.738215999999994,-122.44368099999997,6:0:0,938
37.738215999999994,-122.44368099999997,6:30:0,945
37.738215999999994,-122.44368099999997,7:0:0,910
37.738215999999994,-122.44368099999997,7:30:0,906
37.738215999999994,-122.44368099999997,8:0:0,903
37.738215999999994,-122.44368099999997,8:30:0,890
37.738215999999994,-122.44368099999997,9:0:0,897
37.738215999999994,-122.44368099999997,9:30:0,913
37.738215999999994,-122.43368099999996,6:0:0,850
37.738215999999994,-122.43368099999996,6:30:0,910
37.738215999999994,-122.43368099999996,7:0:0,947
37.738215999999994,-122.43368099999996,7:30:0,924
37.738215999999994,-122.43368099999996,8:0:0,924
37.738215999999994,-122.43368099999996,8:30:0,900
37.738215999999994,-122.43368099999996,9:0:0,915
37.738215999999994,-122.43368099999996,9:30:0,913
37.738215999999994,-122.42368099999996,6:0:0,923
37.738215999999994,-122.42368099999996,6:30:0,999
37.738215999999994,-122.42368099999996,7:0:0,960
37.738215999999994,-122.42368099999996,7:30:0,955
37.738215999999994,-122.42368099999996,8:0:0,951
37.738215999999994,-122.42368099999996,8:30:0,953
37.738215999999994,-122.42368099999996,9:0:0,943
37.738215999999994,-122.42368099999996,9:30:0,913
37.738215999999994,-122.41368099999995,6:0:0,906
37.738215999999994,-122.41368099999995,6:30:0,945
37.738215999999994,-122.41368099999995,7:0:0,982
37.738215999999994,-122.41368099999995,7:30:0,934
37.738215999999994,-122.41368099999995,8:0:0,959
37.738215999999994,-122.41368099999995,8:30:0,939
37.738215999999994,-122.41368099999995,9:0:0,956
37.738215999999994,-122.41368099999995,9:30:0,935
37.738215999999994,-122.40368099999995,6:0:0,924
37.738215999999994,-122.40368099999995,6:30:0,974
37.738215999999994,-122.40368099999995,7:0:0,992
37.738215999999994,-122.40368099999995,7:30:0,961
37.738215999999994,-122.40368099999995,8:0:0,962
37.738215999999994,-122.40368099999995,8:30:0,940
37.738215999999994,-122.40368099999995,9:0:0,961
37.738215999999994,-122.40368099999995,9:30:0,940
37.738215999999994,-122.39368099999994,6:0:0,922
37.738215999999994,-122.39368099999994,6:30:0,950
37.738215999999994,-122.39368099999994,7:0:0,994
37.738215999999994,-122.39368099999994,7:30:0,967
37.738215999999994,-122.39368099999994,8:0:0,966
37.738215999999994,-122.39368099999994,8:30:0,943
37.738215999999994,-122.39368099999994,9:0:0,965
37.738215999999994,-122.39368099999994,9:30:0,938
37.738215999999994,-122.38368099999994,6:0:0,935
37.738215999999994,-122.38368099999994,6:30:0,982
37.738215999999994,-122.38368099999994,7:0:0,1008
37.738215999999994,-122.38368099999994,7:30:0,1008
37.738215999999994,-122.38368099999994,8:0:0,1012
37.738215999999994,-122.38368099999994,8:30:0,972
37.738215999999994,-122.38368099999994,9:0:0,995
37.738215999999994,-122.38368099999994,9:30:0,967
37.738215999999994,-122.37368099999993,6:0:0,866
37.738215999999994,-122.37368099999993,6:30:0,934
37.738215999999994,-122.37368099999993,7:0:0,976
37.738215999999994,-122.37368099999993,7:30:0,947
37.738215999999994,-122.37368099999993,8:0:0,948
37.738215999999994,-122.37368099999993,8:30:0,929
37.738215999999994,-122.37368099999993,9:0:0,948
37.738215999999994,-122.37368099999993,9:30:0,920
37.74821599999999,-122.503681,6:0:0,934
37.74821599999999,-122.503681,6:30:0,976
37.74821599999999,-122.503681,7:0:0,1056
37.74821599999999,-122.503681,7:30:0,997
37.74821599999999,-122.503681,8:0:0,976
37.74821599999999,-122.503681,8:30:0,1010
37.74821599999999,-122.503681,9:0:0,978
37.74821599999999,-122.503681,9:30:0,976
37.74821599999999,-122.493681,6:0:0,940
37.74821599999999,-122.493681,6:30:0,1058
37.74821599999999,-122.493681,7:0:0,1055
37.74821599999999,-122.493681,7:30:0,1057
37.74821599999999,-122.493681,8:0:0,1038
37.74821599999999,-122.493681,8:30:0,1023
37.74821599999999,-122.493681,9:0:0,1014
37.74821599999999,-122.493681,9:30:0,1078
37.74821599999999,-122.48368099999999,6:0:0,939
37.74821599999999,-122.48368099999999,6:30:0,1019
37.74821599999999,-122.48368099999999,7:0:0,1044
37.74821599999999,-122.48368099999999,7:30:0,1061
37.74821599999999,-122.48368099999999,8:0:0,986
37.74821599999999,-122.48368099999999,8:30:0,1029
37.74821599999999,-122.48368099999999,9:0:0,991
37.74821599999999,-122.48368099999999,9:30:0,1039
37.74821599999999,-122.47368099999998,6:0:0,946
37.74821599999999,-122.47368099999998,6:30:0,1006
37.74821599999999,-122.47368099999998,7:0:0,1098
37.74821599999999,-122.47368099999998,7:30:0,1042
37.74821599999999,-122.47368099999998,8:0:0,1062
37.74821599999999,-122.47368099999998,8:30:0,1017
37.74821599999999,-122.47368099999998,9:0:0,1043
37.74821599999999,-122.47368099999998,9:30:0,1015
37.74821599999999,-122.46368099999998,6:0:0,1045
37.74821599999999,-122.46368099999998,6:30:0,1121
37.74821599999999,-122.46368099999998,7:0:0,1127
37.74821599999999,-122.46368099999998,7:30:0,1108
37.74821599999999,-122.46368099999998,8:0:0,1065
37.74821599999999,-122.46368099999998,8:30:0,1097
37.74821599999999,-122.46368099999998,9:0:0,1077
37.74821599999999,-122.46368099999998,9:30:0,1078
37.74821599999999,-122.45368099999997,6:0:0,1047
37.74821599999999,-122.45368099999997,6:30:0,1052
37.74821599999999,-122.45368099999997,7:0:0,1141
37.74821599999999,-122.45368099999997,7:30:0,1118
37.74821599999999,-122.45368099999997,8:0:0,1072
37.74821599999999,-122.45368099999997,8:30:0,1108
37.74821599999999,-122.45368099999997,9:0:0,1083
37.74821599999999,-122.45368099999997,9:30:0,1091
37.74821599999999,-122.44368099999997,6:0:0,1123
37.74821599999999,-122.44368099999997,6:30:0,1154
37.74821599999999,-122.44368099999997,7:0:0,1130
37.74821599999999,-122.44368099999997,7:30:0,1123
37.74821599999999,-122.44368099999997,8:0:0,1078
37.74821599999999,-122.44368099999997,8:30:0,1112
37.74821599999999,-122.44368099999997,9:0:0,1099
37.74821599999999,-122.44368099999997,9:30:0,1099
37.74821599999999,-122.43368099999996,6:0:0,1085
37.74821599999999,-122.43368099999996,6:30:0,1164
37.74821599999999,-122.43368099999996,7:0:0,1122
37.74821599999999,-122.43368099999996,7:30:0,1128
37.74821599999999,-122.43368099999996,8:0:0,1089
37.74821599999999,-122.43368099999996,8:30:0,1118
37.74821599999999,-122.43368099999996,9:0:0,1093
37.74821599999999,-122.43368099999996,9:30:0,1101
37.74821599999999,-122.42368099999996,6:0:0,1087
37.74821599999999,-122.42368099999996,6:30:0,1084
37.74821599999999,-122.42368099999996,7:0:0,1112
37.74821599999999,-122.42368099999996,7:30:0,1136
37.74821599999999,-122.42368099999996,8:0:0,1090
37.74821599999999,-122.42368099999996,8:30:0,1126
37.74821599999999,-122.42368099999996,9:0:0,1102
37.74821599999999,-122.42368099999996,9:30:0,1110
37.74821599999999,-122.41368099999995,6:0:0,1098
37.74821599999999,-122.41368099999995,6:30:0,1148
37.74821599999999,-122.41368099999995,7:0:0,1116
37.74821599999999,-122.41368099999995,7:30:0,1150
37.74821599999999,-122.41368099999995,8:0:0,1099
37.74821599999999,-122.41368099999995,8:30:0,1144
37.74821599999999,-122.41368099999995,9:0:0,1103
37.74821599999999,-122.41368099999995,9:30:0,1121
37.74821599999999,-122.40368099999995,6:0:0,1107
37.74821599999999,-122.40368099999995,6:30:0,1104
37.74821599999999,-122.40368099999995,7:0:0,1120
37.74821599999999,-122.40368099999995,7:30:0,1148
37.74821599999999,-122.40368099999995,8:0:0,1117
37.74821599999999,-122.40368099999995,8:30:0,1155
37.74821599999999,-122.40368099999995,9:0:0,1125
37.74821599999999,-122.40368099999995,9:30:0,1118
37.74821599999999,-122.39368099999994,6:0:0,1113
37.74821599999999,-122.39368099999994,6:30:0,1107
37.74821599999999,-122.39368099999994,7:0:0,1125
37.74821599999999,-122.39368099999994,7:30:0,1151
37.74821599999999,-122.39368099999994,8:0:0,1110
37.74821599999999,-122.39368099999994,8:30:0,1147
37.74821599999999,-122.39368099999994,9:0:0,1121
37.74821599999999,-122.39368099999994,9:30:0,1134
37.75821599999999,-122.503681,6:0:0,1141
37.75821599999999,-122.503681,6:30:0,1140
37.75821599999999,-122.503681,7:0:0,1163
37.75821599999999,-122.503681,7:30:0,1186
37.75821599999999,-122.503681,8:0:0,1199
37.75821599999999,-122.503681,8:30:0,1171
37.75821599999999,-122.503681,9:0:0,1209
37.75821599999999,-122.503681,9:30:0,1167
37.75821599999999,-122.493681,6:0:0,1156
37.75821599999999,-122.493681,6:30:0,1162
37.75821599999999,-122.493681,7:0:0,1166
37.75821599999999,-122.493681,7:30:0,1183
37.75821599999999,-122.493681,8:0:0,1169
37.75821599999999,-122.493681,8:30:0,1204
37.75821599999999,-122.493681,9:0:0,1171
37.75821599999999,-122.493681,9:30:0,1182
37.75821599999999,-122.48368099999999,6:0:0,1156
37.75821599999999,-122.48368099999999,6:30:0,1161
37.75821599999999,-122.48368099999999,7:0:0,1173
37.75821599999999,-122.48368099999999,7:30:0,1202
37.75821599999999,-122.48368099999999,8:0:0,1190
37.75821599999999,-122.48368099999999,8:30:0,1204
37.75821599999999,-122.48368099999999,9:0:0,1191
37.75821599999999,-122.48368099999999,9:30:0,1183
37.75821599999999,-122.47368099999998,6:0:0,1170
37.75821599999999,-122.47368099999998,6:30:0,1233
37.75821599999999,-122.47368099999998,7:0:0,1205
37.75821599999999,-122.47368099999998,7:30:0,1213
37.75821599999999,-122.47368099999998,8:0:0,1215
37.75821599999999,-122.47368099999998,8:30:0,1258
37.75821599999999,-122.47368099999998,9:0:0,1226
37.75821599999999,-122.47368099999998,9:30:0,1246
37.75821599999999,-122.46368099999998,6:0:0,1191
37.75821599999999,-122.46368099999998,6:30:0,1299
37.75821599999999,-122.46368099999998,7:0:0,1234
37.75821599999999,-122.46368099999998,7:30:0,1233
37.75821599999999,-122.46368099999998,8:0:0,1221
37.75821599999999,-122.46368099999998,8:30:0,1247
37.75821599999999,-122.46368099999998,9:0:0,1249
37.75821599999999,-122.46368099999998,9:30:0,1232
37.75821599999999,-122.45368099999997,6:0:0,1174
37.75821599999999,-122.45368099999997,6:30:0,1191
37.75821599999999,-122.45368099999997,7:0:0,1191
37.75821599999999,-122.45368099999997,7:30:0,1175
37.75821599999999,-122.45368099999997,8:0:0,1187
37.75821599999999,-122.45368099999997,8:30:0,1193
37.75821599999999,-122.45368099999997,9:0:0,1194
37.75821599999999,-122.45368099999997,9:30:0,1188
37.75821599999999,-122.44368099999997,6:0:0,1217
37.75821599999999,-122.44368099999997,6:30:0,1253
37.75821599999999,-122.44368099999997,7:0:0,1228
37.75821599999999,-122.44368099999997,7:30:0,1202
37.75821599999999,-122.44368099999997,8:0:0,1332
37.75821599999999,-122.44368099999997,8:30:0,1226
37.75821599999999,-122.44368099999997,9:0:0,1267
37.75821599999999,-122.44368099999997,9:30:0,1218
37.75821599999999,-122.43368099999996,6:0:0,1304
37.75821599999999,-122.43368099999996,6:30:0,1261
37.75821599999999,-122.43368099999996,7:0:0,1298
37.75821599999999,-122.43368099999996,7:30:0,1281
37.75821599999999,-122.43368099999996,8:0:0,1325
37.75821599999999,-122.43368099999996,8:30:0,1309
37.75821599999999,-122.43368099999996,9:0:0,1331
37.75821599999999,-122.43368099999996,9:30:0,1286
37.75821599999999,-122.42368099999996,6:0:0,1216
37.75821599999999,-122.42368099999996,6:30:0,1233
37.75821599999999,-122.42368099999996,7:0:0,1251
37.75821599999999,-122.42368099999996,7:30:0,1219
37.75821599999999,-122.42368099999996,8:0:0,1240
37.75821599999999,-122.42368099999996,8:30:0,1219
37.75821599999999,-122.42368099999996,9:0:0,1231
37.75821599999999,-122.42368099999996,9:30:0,1225
37.75821599999999,-122.41368099999995,6:0:0,1219
37.75821599999999,-122.41368099999995,6:30:0,1252
37.75821599999999,-122.41368099999995,7:0:0,1227
37.75821599999999,-122.41368099999995,7:30:0,1227
37.75821599999999,-122.41368099999995,8:0:0,1235
37.75821599999999,-122.41368099999995,8:30:0,1236
37.75821599999999,-122.41368099999995,9:0:0,1244
37.75821599999999,-122.41368099999995,9:30:0,1227
37.75821599999999,-122.40368099999995,6:0:0,1227
37.75821599999999,-122.40368099999995,6:30:0,1246
37.75821599999999,-122.40368099999995,7:0:0,1232
37.75821599999999,-122.40368099999995,7:30:0,1236
37.75821599999999,-122.40368099999995,8:0:0,1237
37.75821599999999,-122.40368099999995,8:30:0,1241
37.75821599999999,-122.40368099999995,9:0:0,1254
37.75821599999999,-122.40368099999995,9:30:0,1232
37.75821599999999,-122.39368099999994,6:0:0,1242
37.75821599999999,-122.39368099999994,6:30:0,1245
37.75821599999999,-122.39368099999994,7:0:0,1243
37.75821599999999,-122.39368099999994,7:30:0,1246
37.75821599999999,-122.39368099999994,8:0:0,1250
37.75821599999999,-122.39368099999994,8:30:0,1244
37.75821599999999,-122.39368099999994,9:0:0,1256
37.75821599999999,-122.39368099999994,9:30:0,1230
37.76821599999999,-122.503681,6:0:0,1278
37.76821599999999,-122.503681,6:30:0,1287
37.76821599999999,-122.503681,7:0:0,1281
37.76821599999999,-122.503681,7:30:0,1279
37.76821599999999,-122.503681,8:0:0,1281
37.76821599999999,-122.503681,8:30:0,1274
37.76821599999999,-122.503681,9:0:0,1287
37.76821599999999,-122.503681,9:30:0,1260
37.76821599999999,-122.493681,6:0:0,1291
37.76821599999999,-122.493681,6:30:0,1296
37.76821599999999,-122.493681,7:0:0,1285
37.76821599999999,-122.493681,7:30:0,1285
37.76821599999999,-122.493681,8:0:0,1289
37.76821599999999,-122.493681,8:30:0,1279
37.76821599999999,-122.493681,9:0:0,1304
37.76821599999999,-122.493681,9:30:0,1267
